order_id,customer_id,order_date,total_amount,payment_method,order_status
901893,10661,2023-01-12,2632,Net Banking,Returned
901894,13145,2024-06-19,22000,COD,Delivered
901895,13163,2025-01-06,1036,Debit Card,Delivered
901896,14222,2024-05-24,4147,Net Banking,Delivered
901897,13986,2023-09-02,17982,COD,Delivered
901898,11270,2023-06-20,17775,COD,Delivered
901899,14707,2023-02-01,532,Credit Card,Delivered
901900,11295,2024-09-17,16905,Debit Card,Delivered
901901,11010,2024-12-21,6055,Credit Card,Cancelled
901902,12092,2025-03-25,21083,UPI,Delivered
901903,11758,2024-03-04,1235,Debit Card,Returned
901904,11965,2023-02-04,6033,UPI,Delivered
901905,14644,2023-07-24,24814,Debit Card,Delivered
901906,11192,2025-06-08,7867,COD,Delivered
901907,11054,2024-01-19,1643,UPI,Delivered
901908,12842,2023-09-23,10803,Debit Card,Delivered
901909,12405,2024-07-30,664,Debit Card,Delivered
901910,13563,2024-03-18,14000,UPI,Delivered
901911,13705,2024-09-01,11281,Debit Card,Delivered
901912,11823,2024-11-27,9742,Credit Card,Delivered
901913,11272,2025-01-19,8947,Credit Card,Delivered
901914,11720,2024-04-29,13916,UPI,Delivered
901915,10253,2024-04-14,15140,COD,Delivered
901916,12769,2023-09-23,12915,Net Banking,Delivered
901917,11560,2025-01-13,12224,UPI,Returned
901918,10737,2023-04-19,9310,UPI,Delivered
901919,14996,2024-05-03,20075,UPI,Delivered
901920,11929,2023-06-27,17419,UPI,Delivered
901921,12191,2023-09-06,15096,Credit Card,Delivered
901922,11003,2025-04-15,20290,UPI,Delivered
901923,12986,2025-05-21,18151,COD,Returned
901924,11923,2023-01-05,3814,Net Banking,Cancelled
901925,13753,2023-06-06,20459,Net Banking,Delivered
901926,14138,2023-08-18,15886,COD,Delivered
901927,13703,2024-09-19,21345,UPI,Returned
901928,13193,2023-09-18,16186,Net Banking,Delivered
901929,13835,2025-04-07,8456,Credit Card,Delivered
901930,14439,2023-11-17,2014,Net Banking,Delivered
901931,14428,2023-05-07,815,COD,Delivered
901932,13528,2023-01-28,15053,Net Banking,Delivered
901933,10341,2025-04-30,5520,COD,Delivered
901934,12389,2024-05-24,9920,UPI,Delivered
901935,13488,2023-08-16,5549,Net Banking,Delivered
901936,11701,2024-10-02,12082,COD,Delivered
901937,11234,2024-06-24,8310,Credit Card,Delivered
901938,12571,2023-06-28,24815,Credit Card,Delivered
901939,12299,2024-11-06,12622,Debit Card,Delivered
901940,10138,2024-11-02,6442,Net Banking,Delivered
901941,12799,2025-04-11,11965,UPI,Returned
901942,12931,2023-10-15,19819,Debit Card,Delivered
901943,13921,2024-05-08,6178,Net Banking,Cancelled
901944,14183,2023-09-22,23717,Credit Card,Delivered
901945,11834,2024-04-11,11107,UPI,Delivered
901946,12140,2024-01-30,21008,Credit Card,Delivered
901947,10208,2024-03-07,5371,Net Banking,Delivered
901948,12234,2024-03-10,6242,UPI,Delivered
901949,11851,2024-01-23,20663,UPI,Delivered
901950,11688,2025-03-19,9768,Debit Card,Delivered
901951,12204,2024-06-20,18195,UPI,Cancelled
901952,12209,2023-05-25,21584,Net Banking,Returned
901953,10851,2023-06-24,4959,COD,Delivered
901954,12204,2024-06-03,3262,COD,Delivered
901955,13691,2023-11-10,9386,UPI,Delivered
901956,13356,2024-09-12,12927,COD,Delivered
901957,12610,2023-05-09,2710,Net Banking,Returned
901958,10224,2024-05-28,16863,Debit Card,Delivered
901959,13775,2023-01-10,888,Credit Card,Delivered
901960,11412,2023-12-13,18729,Credit Card,Delivered
901961,14393,2023-04-27,22538,Net Banking,Delivered
901962,10323,2024-02-15,3525,Debit Card,Delivered
901963,11512,2024-02-01,11528,Net Banking,Delivered
901964,12087,2025-04-10,5064,UPI,Delivered
901965,14601,2023-01-11,7387,Debit Card,Delivered
901966,12288,2024-02-02,20737,COD,Delivered
901967,10687,2024-08-30,4764,UPI,Delivered
901968,12018,2025-06-10,3006,COD,Cancelled
901969,11469,2023-04-03,13689,UPI,Delivered
901970,13924,2023-04-12,12458,UPI,Delivered
901971,14836,2023-04-08,7466,UPI,Delivered
901972,10997,2023-10-09,21922,UPI,Delivered
901973,12535,2025-03-17,12946,Debit Card,Cancelled
901974,12813,2025-05-09,20610,Debit Card,Delivered
901975,10623,2024-10-29,1940,UPI,Returned
901976,13825,2024-10-18,18334,Net Banking,Delivered
901977,12784,2024-02-25,14667,UPI,Delivered
901978,14394,2023-12-30,8553,UPI,Delivered
901979,11076,2023-07-30,13708,Net Banking,Delivered
901980,10304,2024-10-28,11941,Net Banking,Delivered
901981,10664,2025-01-23,22450,UPI,Delivered
901982,12947,2024-05-22,22299,Credit Card,Delivered
901983,13995,2023-03-17,22413,Credit Card,Delivered
901984,11993,2023-11-19,13039,Net Banking,Delivered
901985,13496,2025-06-08,3586,UPI,Delivered
901986,12695,2024-03-27,15743,COD,Delivered
901987,14305,2024-11-17,15041,COD,Delivered
901988,13199,2024-09-14,15641,UPI,Delivered
901989,10519,2023-01-18,1992,UPI,Delivered
901990,14434,2023-10-18,23958,UPI,Delivered
901991,11870,2025-02-24,16148,COD,Delivered
901992,13811,2025-01-19,17040,COD,Delivered
901993,10913,2023-07-17,14766,Net Banking,Delivered
901994,13935,2023-06-11,17279,Debit Card,Cancelled
901995,14903,2024-02-21,18308,Net Banking,Delivered
901996,13189,2024-01-19,14560,Net Banking,Delivered
901997,11316,2023-07-19,24712,Credit Card,Delivered
901998,13229,2025-01-15,15588,Net Banking,Delivered
901999,10572,2025-06-13,5266,Net Banking,Delivered
902000,13256,2025-05-01,11664,Net Banking,Delivered
902001,12472,2024-05-12,10323,Net Banking,Delivered
902002,10098,2023-02-12,4253,Debit Card,Delivered
902003,14034,2023-03-23,23999,Credit Card,Delivered
902004,11640,2024-06-22,24744,COD,Delivered
902005,14843,2023-10-31,6530,UPI,Delivered
902006,14028,2024-08-03,2870,COD,Delivered
902007,10261,2023-07-18,16776,Credit Card,Delivered
902008,10936,2024-02-10,21583,Net Banking,Delivered
902009,11798,2024-03-02,10692,COD,Delivered
902010,10332,2024-04-05,12941,Net Banking,Delivered
902011,14211,2025-06-02,21387,Debit Card,Cancelled
902012,10268,2024-04-24,8041,Debit Card,Delivered
902013,12060,2024-12-28,2196,Credit Card,Delivered
902014,10073,2023-05-04,3264,COD,Delivered
902015,12922,2024-06-11,9602,Debit Card,Delivered
902016,12454,2024-09-29,6654,Credit Card,Delivered
902017,13889,2024-06-09,24752,Credit Card,Delivered
902018,10178,2023-02-08,12302,Credit Card,Delivered
902019,12000,2023-07-18,3218,COD,Delivered
902020,10772,2023-04-18,24004,COD,Delivered
902021,10946,2023-09-25,21808,Credit Card,Delivered
902022,14496,2023-12-19,13687,UPI,Delivered
902023,10270,2023-11-07,19142,COD,Delivered
902024,11856,2024-01-25,14639,COD,Delivered
902025,11656,2023-02-09,17790,UPI,Cancelled
902026,13753,2025-05-08,21720,COD,Cancelled
902027,12534,2025-02-19,8922,COD,Delivered
902028,14155,2024-08-03,20227,Debit Card,Delivered
902029,12690,2023-06-01,10951,UPI,Delivered
902030,14983,2023-07-06,6412,Debit Card,Delivered
902031,14362,2024-03-05,2382,UPI,Delivered
902032,12123,2025-05-13,13853,UPI,Delivered
902033,13162,2024-04-01,4027,UPI,Delivered
902034,10505,2025-01-22,5303,COD,Delivered
902035,12405,2023-08-15,3158,Credit Card,Delivered
902036,12202,2024-03-03,8775,Net Banking,Delivered
902037,13290,2023-07-23,1026,Credit Card,Delivered
902038,14582,2025-02-17,18465,COD,Delivered
902039,11154,2023-04-28,24089,COD,Delivered
902040,14162,2025-04-08,17020,Net Banking,Delivered
902041,12428,2025-03-14,20286,COD,Delivered
902042,11337,2024-01-29,6383,UPI,Cancelled
902043,10407,2023-08-10,18598,Debit Card,Delivered
902044,13479,2025-06-15,9058,Debit Card,Delivered
902045,14045,2023-03-04,6526,UPI,Delivered
902046,10277,2024-01-31,14287,Credit Card,Delivered
902047,13481,2023-01-05,10857,Debit Card,Delivered
902048,12362,2023-11-30,5270,UPI,Returned
902049,12597,2023-10-19,7122,Credit Card,Delivered
902050,11969,2024-05-22,18335,Debit Card,Cancelled
902051,10461,2023-05-25,18004,UPI,Delivered
902052,12447,2024-10-23,2090,Debit Card,Delivered
902053,13740,2023-06-08,22145,Debit Card,Delivered
902054,11583,2025-02-19,3181,Debit Card,Returned
902055,13518,2025-04-10,17638,Net Banking,Delivered
902056,14803,2023-01-11,22668,Credit Card,Delivered
902057,14199,2023-03-10,5843,Debit Card,Delivered
902058,12376,2024-12-04,7430,UPI,Delivered
902059,12740,2024-09-05,18750,Net Banking,Cancelled
902060,10972,2024-06-27,14434,COD,Delivered
902061,11326,2023-07-21,20635,COD,Delivered
902062,10153,2023-09-23,3161,Credit Card,Delivered
902063,13609,2023-04-18,14639,UPI,Delivered
902064,13961,2023-02-23,22084,Net Banking,Delivered
902065,13107,2023-12-04,8554,UPI,Delivered
902066,13087,2023-07-09,9505,Net Banking,Delivered
902067,10730,2023-08-27,6433,Net Banking,Delivered
902068,13968,2023-12-09,18673,COD,Delivered
902069,14170,2025-04-29,18488,Credit Card,Delivered
902070,14952,2023-10-18,3625,Credit Card,Delivered
902071,14003,2023-11-19,3998,UPI,Delivered
902072,12333,2023-11-17,6273,Net Banking,Cancelled
902073,11574,2025-02-23,22575,Net Banking,Delivered
902074,13269,2023-02-11,6510,Debit Card,Cancelled
902075,14376,2023-07-17,17561,Credit Card,Returned
902076,14883,2025-06-07,3657,Net Banking,Delivered
902077,10686,2024-09-24,16815,UPI,Delivered
902078,13889,2025-04-25,5467,COD,Cancelled
902079,11580,2023-10-11,16214,COD,Delivered
902080,10969,2025-03-17,7384,Credit Card,Delivered
902081,13738,2023-07-01,1292,Credit Card,Returned
902082,12034,2024-09-03,6072,Debit Card,Delivered
902083,10768,2023-01-11,17754,Credit Card,Delivered
902084,10646,2025-06-01,24082,Net Banking,Delivered
902085,14122,2025-01-14,23111,Net Banking,Delivered
902086,11080,2024-03-17,2896,Net Banking,Delivered
902087,10637,2024-09-20,22214,Net Banking,Cancelled
902088,14326,2024-02-28,16329,Debit Card,Delivered
902089,12101,2024-05-14,3249,Credit Card,Delivered
902090,10101,2024-01-23,22025,Credit Card,Delivered
902091,13918,2024-07-29,20168,Credit Card,Delivered
902092,14900,2024-11-18,5890,Debit Card,Delivered
902093,10869,2024-03-29,7537,Debit Card,Delivered
902094,14098,2024-08-17,12929,Net Banking,Delivered
902095,10022,2023-01-02,365,Debit Card,Delivered
902096,12626,2025-03-21,13194,Debit Card,Delivered
902097,11904,2024-12-29,4064,UPI,Delivered
902098,12577,2023-08-30,11633,Net Banking,Cancelled
902099,14110,2025-03-19,19477,Net Banking,Delivered
902100,14615,2023-03-01,11824,UPI,Delivered
902101,13294,2024-01-03,11071,Credit Card,Delivered
902102,11936,2024-12-15,1719,UPI,Delivered
902103,10616,2023-02-09,5777,UPI,Delivered
902104,12451,2023-11-11,12945,UPI,Delivered
902105,13585,2024-07-10,1715,Debit Card,Delivered
902106,10287,2023-10-25,8867,UPI,Delivered
902107,13319,2024-09-22,5724,COD,Delivered
902108,11924,2024-10-04,6507,UPI,Delivered
902109,14922,2024-03-25,8669,Credit Card,Delivered
902110,12774,2024-01-30,16918,Credit Card,Delivered
902111,12091,2025-03-02,19596,Credit Card,Delivered
902112,12802,2024-07-15,1061,UPI,Delivered
902113,10993,2023-03-29,4178,Net Banking,Delivered
902114,11585,2024-06-16,22090,Credit Card,Delivered
902115,11904,2024-01-23,1582,UPI,Delivered
902116,10876,2025-01-13,16126,Credit Card,Delivered
902117,14830,2024-01-16,17947,Debit Card,Delivered
902118,11886,2024-07-08,22387,Debit Card,Cancelled
902119,10144,2024-03-06,3913,UPI,Delivered
902120,12257,2024-06-18,4746,Credit Card,Delivered
902121,11123,2023-08-04,4936,Credit Card,Delivered
902122,10700,2023-10-04,23793,COD,Delivered
902123,14210,2023-07-13,3683,Credit Card,Returned
902124,10271,2024-12-27,19693,Net Banking,Delivered
902125,10063,2023-06-28,18306,Debit Card,Delivered
902126,11008,2023-05-23,7575,Credit Card,Returned
902127,12844,2025-04-05,329,Net Banking,Delivered
902128,12273,2024-06-21,16992,UPI,Delivered
902129,11983,2023-08-06,10001,Debit Card,Delivered
902130,12429,2024-05-25,18777,UPI,Delivered
902131,13725,2023-02-28,20114,Credit Card,Delivered
902132,14414,2023-12-12,16820,UPI,Delivered
902133,12756,2024-07-10,17458,Debit Card,Delivered
902134,13735,2024-02-23,18282,UPI,Delivered
902135,11293,2023-08-12,9946,UPI,Cancelled
902136,14510,2023-12-16,2903,UPI,Delivered
902137,14321,2025-02-06,2780,Net Banking,Delivered
902138,11178,2024-09-13,9338,Net Banking,Delivered
902139,14717,2025-04-11,19814,Credit Card,Delivered
902140,12621,2025-05-01,9721,UPI,Delivered
902141,12537,2025-01-31,16630,Net Banking,Delivered
902142,11969,2023-03-18,23158,Debit Card,Delivered
902143,11196,2025-03-05,21375,Debit Card,Delivered
902144,12832,2024-08-21,23352,UPI,Delivered
902145,10508,2025-01-31,3096,Credit Card,Delivered
902146,10405,2023-07-27,1427,Net Banking,Delivered
902147,11295,2023-06-08,6802,Net Banking,Delivered
902148,13626,2024-06-07,13439,Net Banking,Delivered
902149,12820,2023-08-13,16024,Credit Card,Delivered
902150,14760,2023-12-24,13142,COD,Delivered
902151,13638,2025-03-23,10897,Net Banking,Delivered
902152,11874,2024-01-19,1587,UPI,Delivered
902153,11407,2024-06-27,21534,Net Banking,Delivered
902154,13584,2024-07-19,20629,Net Banking,Delivered
902155,11578,2024-05-18,13964,COD,Delivered
902156,14377,2024-03-25,4229,UPI,Delivered
902157,13428,2023-08-30,18071,UPI,Cancelled
902158,10637,2024-01-04,3563,UPI,Delivered
902159,10808,2024-09-18,2227,Net Banking,Delivered
902160,12396,2024-04-15,24658,Net Banking,Delivered
902161,14525,2023-10-15,20665,Debit Card,Delivered
902162,11416,2024-02-03,10591,COD,Cancelled
902163,12450,2023-04-14,18429,UPI,Delivered
902164,14761,2023-11-07,20672,UPI,Delivered
902165,14846,2025-03-19,13890,Debit Card,Cancelled
902166,13497,2023-05-07,12975,Net Banking,Delivered
902167,13589,2023-02-09,17909,Debit Card,Cancelled
902168,14030,2023-03-13,24790,Debit Card,Delivered
902169,14733,2025-01-16,22966,Net Banking,Cancelled
902170,10515,2025-05-31,6271,Credit Card,Delivered
902171,13295,2023-09-04,18750,COD,Delivered
902172,12909,2025-03-16,14956,Credit Card,Delivered
902173,12499,2023-09-04,8586,Credit Card,Delivered
902174,11367,2023-11-08,429,COD,Delivered
902175,10341,2023-02-03,7572,Credit Card,Delivered
902176,13973,2023-05-09,7388,Net Banking,Delivered
902177,11561,2023-01-10,3568,Credit Card,Delivered
902178,12469,2023-06-17,10799,Credit Card,Delivered
902179,12429,2025-02-22,1286,Credit Card,Delivered
902180,13689,2023-08-04,3410,Net Banking,Delivered
902181,12696,2024-02-12,20256,Debit Card,Delivered
902182,12028,2025-01-21,23982,UPI,Delivered
902183,13753,2024-06-09,2900,COD,Delivered
902184,10316,2024-08-24,15980,COD,Delivered
902185,13990,2023-01-18,2469,Net Banking,Delivered
902186,11102,2023-12-06,18463,UPI,Delivered
902187,10531,2024-11-11,17440,Credit Card,Cancelled
902188,12403,2024-07-21,1467,COD,Delivered
902189,11860,2024-11-06,24037,Credit Card,Returned
902190,14758,2024-10-25,2894,Net Banking,Delivered
902191,11220,2023-03-31,22014,Net Banking,Cancelled
902192,14223,2023-10-12,15035,Net Banking,Delivered
902193,14445,2024-06-17,3404,Debit Card,Delivered
902194,11767,2023-09-24,7626,Net Banking,Delivered
902195,11068,2025-03-19,705,Credit Card,Delivered
902196,10728,2024-03-08,2711,Debit Card,Delivered
902197,10244,2025-01-27,11303,Credit Card,Delivered
902198,11786,2024-10-12,13138,Net Banking,Delivered
902199,10712,2023-02-21,8622,Debit Card,Cancelled
902200,12894,2023-03-08,19851,UPI,Delivered
902201,13151,2024-08-19,19384,Net Banking,Returned
902202,14182,2023-09-07,11547,Debit Card,Delivered
902203,11509,2023-11-27,10809,Debit Card,Delivered
902204,10271,2024-02-19,6100,Debit Card,Delivered
902205,11798,2023-05-03,11443,COD,Returned
902206,12561,2023-07-21,24218,Debit Card,Delivered
902207,13561,2023-01-06,5182,UPI,Delivered
902208,14004,2025-04-28,2233,Net Banking,Delivered
902209,12178,2024-04-30,24822,Net Banking,Delivered
902210,10838,2023-07-18,20189,Net Banking,Delivered
902211,12818,2025-01-05,19816,Debit Card,Delivered
902212,13715,2023-01-13,3279,Net Banking,Delivered
902213,13079,2023-01-06,1646,UPI,Delivered
902214,12900,2024-02-15,12292,COD,Delivered
902215,11777,2023-05-01,2936,UPI,Delivered
902216,11651,2024-07-10,24920,COD,Delivered
902217,12949,2023-12-28,646,Net Banking,Delivered
902218,12521,2024-06-21,13301,Credit Card,Delivered
902219,12386,2023-01-04,20477,COD,Cancelled
902220,14415,2025-03-15,16499,UPI,Delivered
902221,12769,2025-02-27,13234,UPI,Delivered
902222,14239,2023-10-11,10908,Credit Card,Delivered
902223,12705,2024-12-22,19226,COD,Delivered
902224,11173,2025-03-10,5300,COD,Delivered
902225,12519,2023-12-25,8551,UPI,Delivered
902226,10363,2024-11-23,19029,COD,Delivered
902227,10650,2025-02-03,14694,Credit Card,Delivered
902228,12257,2023-10-09,16083,COD,Delivered
902229,13137,2024-10-18,4626,COD,Delivered
902230,14645,2024-09-19,19528,Credit Card,Returned
902231,11136,2023-12-15,4066,Net Banking,Delivered
902232,14359,2023-01-30,747,COD,Delivered
902233,13148,2025-06-07,8093,UPI,Delivered
902234,14862,2025-01-23,2715,Debit Card,Delivered
902235,10876,2024-05-31,4378,UPI,Delivered
902236,13743,2024-01-09,13141,UPI,Delivered
902237,13852,2025-02-12,5448,Net Banking,Delivered
902238,11153,2024-09-09,3335,Net Banking,Cancelled
902239,11923,2023-05-04,2624,UPI,Delivered
902240,10629,2024-03-21,23436,COD,Delivered
902241,13020,2024-01-29,21610,UPI,Delivered
902242,11725,2025-04-17,24913,COD,Delivered
902243,14749,2024-10-11,6125,Credit Card,Delivered
902244,11129,2024-09-09,8119,Credit Card,Delivered
902245,14562,2024-12-25,8780,Net Banking,Delivered
902246,10764,2025-03-22,23802,Debit Card,Delivered
902247,11020,2023-02-25,22296,Debit Card,Delivered
902248,13974,2023-05-12,8236,Net Banking,Delivered
902249,13928,2025-02-19,6895,Credit Card,Delivered
902250,12842,2023-05-02,14663,Net Banking,Delivered
902251,12948,2023-07-21,13289,Credit Card,Delivered
902252,10675,2024-12-20,15392,COD,Delivered
902253,11009,2025-02-25,5792,Credit Card,Delivered
902254,11227,2024-08-24,14438,Credit Card,Delivered
902255,11636,2024-12-02,7004,Credit Card,Delivered
902256,14377,2023-09-22,24152,Debit Card,Returned
902257,10324,2024-07-11,503,Credit Card,Delivered
902258,12839,2025-04-03,6822,UPI,Delivered
902259,13811,2025-04-21,21918,COD,Delivered
902260,11686,2023-02-09,13595,Debit Card,Delivered
902261,13713,2024-08-01,18304,UPI,Delivered
902262,10542,2023-04-23,19127,Debit Card,Delivered
902263,12945,2023-12-05,20520,Debit Card,Returned
902264,11328,2023-03-03,19807,UPI,Delivered
902265,10639,2023-08-15,20415,Net Banking,Delivered
902266,14532,2023-06-23,3557,Net Banking,Cancelled
902267,12261,2023-05-14,17821,Credit Card,Delivered
902268,11430,2023-10-12,11053,UPI,Delivered
902269,12866,2025-02-25,9037,Credit Card,Delivered
902270,10962,2024-09-17,12869,Net Banking,Delivered
902271,12963,2023-04-18,24021,UPI,Delivered
902272,12469,2023-05-23,9836,UPI,Delivered
902273,13229,2024-07-22,819,UPI,Delivered
902274,10129,2023-10-21,8300,Credit Card,Delivered
902275,14400,2023-10-04,20889,Debit Card,Delivered
902276,13967,2024-05-06,15541,Debit Card,Delivered
902277,10917,2024-07-16,13267,Debit Card,Delivered
902278,11251,2024-04-15,12106,UPI,Delivered
902279,12199,2023-10-03,13546,Net Banking,Delivered
902280,14689,2023-08-22,6767,Credit Card,Returned
902281,14074,2023-08-30,6371,Credit Card,Delivered
902282,13788,2023-09-15,14647,Net Banking,Delivered
902283,10940,2025-01-18,2122,Debit Card,Delivered
902284,12279,2023-02-01,18708,COD,Returned
902285,11002,2024-01-02,15682,Net Banking,Delivered
902286,13773,2023-12-14,1484,Debit Card,Delivered
902287,12213,2025-01-29,14899,UPI,Delivered
902288,11611,2023-05-12,17063,Net Banking,Delivered
902289,11628,2025-02-13,18811,Debit Card,Cancelled
902290,13138,2025-02-09,15060,Credit Card,Delivered
902291,13992,2025-03-03,9107,COD,Delivered
